,sample,T,rho
13917,37.0,50,0.0
13918,30.0,50,0.0
13919,38.0,50,0.0
13920,65.0,50,0.0
13921,50.0,50,0.0
13922,43.0,50,0.0
13923,53.0,50,0.0
13924,40.0,50,0.0
13925,50.0,50,0.0
13926,45.0,50,0.0
13927,35.0,50,0.0
13928,28.0,50,0.0
13929,52.0,50,0.0
13930,50.0,50,0.0
13931,31.0,50,0.0
13932,33.0,50,0.0
13933,32.0,50,0.0
13934,40.0,50,0.0
13935,32.0,50,0.0
13936,30.0,50,0.0
13937,37.0,50,0.0
13938,33.0,50,0.0
13939,56.0,50,0.0
13940,68.0,50,0.0
13941,41.0,50,0.0
13942,46.0,50,0.0
13943,34.0,50,0.0
13944,35.0,50,0.0
13945,33.0,50,0.0
13946,33.0,50,0.0
13947,29.0,50,0.0
13948,32.0,50,0.0
13949,32.0,50,0.0
13950,48.0,50,0.0
13951,32.0,50,0.0
13952,28.0,50,0.0
13953,33.0,50,0.0
13954,33.0,50,0.0
13955,30.0,50,0.0
13956,30.0,50,0.0
13957,29.0,50,0.0
13958,42.0,50,0.0
13959,46.0,50,0.0
13960,43.0,50,0.0
13961,36.0,50,0.0
13962,37.0,50,0.0
13963,43.0,50,0.0
13964,64.0,50,0.0
13965,44.0,50,0.0
13966,38.0,50,0.0
13967,33.0,50,0.0
13968,66.0,50,0.0
13969,39.0,50,0.0
13970,34.0,50,0.0
13971,25.0,50,0.0
13972,39.0,50,0.0
13973,38.0,50,0.0
13974,40.0,50,0.0
13975,83.0,50,0.0
13976,41.0,50,0.0
13977,40.0,50,0.0
13978,36.0,50,0.0
13979,39.0,50,0.0
13980,30.0,50,0.0
13981,30.0,50,0.0
13982,28.0,50,0.0
13983,28.0,50,0.0
13984,29.0,50,0.0
13985,31.0,50,0.0
13986,38.0,50,0.0
13987,40.0,50,0.0
13988,39.0,50,0.0
13989,36.0,50,0.0
13990,46.0,50,0.0
13991,30.0,50,0.0
13992,27.0,50,0.0
13993,29.0,50,0.0
13994,48.0,50,0.0
13995,27.0,50,0.0
13996,88.0,50,0.0
13997,36.0,50,0.0
13998,39.0,50,0.0
13999,38.0,50,0.0
14000,65.0,50,0.0
14001,52.0,50,0.9
14002,32.0,50,0.9
14003,49.0,50,0.9
14004,28.0,50,0.9
14005,37.0,50,0.9
14006,31.0,50,0.9
14007,35.0,50,0.9
14008,57.0,50,0.9
14009,30.0,50,0.9
14010,36.0,50,0.9
14011,41.0,50,0.9
14012,41.0,50,0.9
14013,27.0,50,0.9
14014,31.0,50,0.9
14015,33.0,50,0.9
14016,46.0,50,0.9
14017,37.0,50,0.9
14018,31.0,50,0.9
14019,43.0,50,0.9
14020,30.0,50,0.9
14021,33.0,50,0.9
14022,46.0,50,0.9
14023,28.0,50,0.9
14024,34.0,50,0.9
14025,29.0,50,0.9
14026,26.0,50,0.9
14027,28.0,50,0.9
14028,26.0,50,0.9
14029,46.0,50,0.9
14030,51.0,50,0.9
14031,46.0,50,0.9
14032,28.0,50,0.9
14033,26.0,50,0.9
14034,27.0,50,0.9
14035,43.0,50,0.9
14036,34.0,50,0.9
14037,41.0,50,0.9
14038,57.0,50,0.9
14039,37.0,50,0.9
14040,55.0,50,0.9
14041,29.0,50,0.9
14042,68.0,50,0.9
14043,65.0,50,0.9
14044,30.0,50,0.9
14045,43.0,50,0.9
14046,33.0,50,0.9
14047,33.0,50,0.9
14048,49.0,50,0.9
14049,36.0,50,0.9
14050,35.0,50,0.9
14051,46.0,50,0.9
14052,38.0,50,0.9
14053,32.0,50,0.9
14054,30.0,50,0.9
14055,30.0,50,0.9
14056,60.0,50,0.9
14057,34.0,50,0.9
14058,41.0,50,0.9
14059,57.0,50,0.9
14060,25.0,50,0.9
14061,34.0,50,0.9
14062,62.0,50,0.9
14063,31.0,50,0.9
14064,24.0,50,0.9
14065,44.0,50,0.9
14066,27.0,50,0.9
14067,45.0,50,0.9
14068,43.0,50,0.9
14069,26.0,50,0.9
14070,37.0,50,0.9
14071,27.0,50,0.9
14072,33.0,50,0.9
14073,40.0,50,0.9
14074,36.0,50,0.9
14075,40.0,50,0.9
14076,23.0,50,0.9
14077,50.0,50,0.9
14078,63.0,50,0.9
14079,38.0,50,0.9
14080,42.0,50,0.9
14081,48.0,50,0.9
14082,38.0,50,0.9
14083,49.0,50,0.9
14084,31.0,50,0.9
14085,46.0,50,0.9
14086,54.0,50,0.9
14087,49.0,50,0.9
14088,15.0,50,0.9
14089,48.0,50,0.9
14090,29.0,50,0.9
14091,64.0,50,0.9
14092,45.0,50,0.9
14093,42.0,50,0.9
14094,66.0,50,0.9
14095,32.0,50,0.9
14096,24.0,50,0.9
14097,16.0,50,0.9
14098,27.0,50,0.9
14099,36.0,50,0.9
14100,30.0,50,0.9
14101,51.0,50,0.9
14102,41.0,50,0.9
14103,57.0,50,0.9
14104,30.0,50,0.9
14105,35.0,50,0.9
14106,30.0,50,0.9
14107,27.0,50,0.9
14108,41.0,50,0.9
14109,40.0,50,0.9
14110,35.0,50,0.9
14111,31.0,50,0.9
14112,32.0,50,0.9
14113,66.0,50,0.9
14114,40.0,50,0.9
14115,42.0,50,0.9
14116,27.0,50,0.9
14117,36.0,50,0.9
14118,41.0,50,0.9
14119,35.0,50,0.9
14120,49.0,50,0.9
14121,48.0,50,0.9
14122,35.0,50,0.9
14123,31.0,50,0.9
14124,38.0,50,0.9
14125,41.0,50,0.9
14126,46.0,50,0.9
14127,34.0,50,0.9
14128,28.0,50,0.9
14129,31.0,50,0.9
14130,50.0,50,0.9
14131,31.0,50,0.9
14132,28.0,50,0.9
14133,46.0,50,0.9
14134,34.0,50,0.9
14135,33.0,50,0.9
14136,35.0,50,0.9
14137,36.0,50,0.9
14138,37.0,50,0.9
14139,30.0,50,0.9
14140,32.0,50,0.9
14141,41.0,50,0.9
14142,30.0,50,0.9
14143,31.0,50,0.9
14144,33.0,50,0.9
14145,33.0,50,0.9
14146,35.0,50,0.9
14147,45.0,50,0.9
14148,42.0,50,0.9
14149,30.0,50,0.9
14150,46.0,50,0.9
14151,29.0,50,0.9
14152,29.0,50,0.9
14153,30.0,50,0.9
14154,39.0,50,0.9
14155,43.0,50,0.9
14156,40.0,50,0.9
14157,26.0,50,0.9
14158,37.0,50,0.9
14159,34.0,50,0.9
14160,43.0,50,0.9
14161,38.0,50,0.9
14162,59.0,50,0.9
14163,36.0,50,0.9
14164,38.0,50,0.9
14165,30.0,50,0.9
14166,46.0,50,0.9
14167,37.0,50,0.9
14168,32.0,50,0.9
14169,55.0,50,0.9
14170,25.0,50,0.9
14171,36.0,50,0.9
14172,34.0,50,0.9
14173,42.0,50,0.9
14174,29.0,50,0.9
14175,29.0,50,0.9
14176,44.0,50,0.9
14177,49.0,50,0.9
14178,30.0,50,0.9
14179,44.0,50,0.9
14180,42.0,50,0.9
14181,38.0,50,0.9
14182,30.0,50,0.9
14183,21.0,50,0.9
14184,20.0,50,0.9
14185,53.0,50,0.9
14186,36.0,50,0.9
14187,31.0,50,0.9
14188,40.0,50,0.9
14189,44.0,50,0.9
14190,41.0,50,0.9
14191,40.0,50,0.9
14192,65.0,50,0.9
14193,65.0,50,0.9
14194,65.0,50,0.9
14195,40.0,50,0.9
14196,33.0,50,0.9
14197,33.0,50,0.9
14198,32.0,50,0.9
14199,35.0,50,0.9
14200,40.0,50,0.9
14201,21.0,50,0.9
14202,44.0,50,0.9
14203,31.0,50,0.9
14204,27.0,50,0.9
14205,40.0,50,0.9
14206,52.0,50,0.9
14207,44.0,50,0.9
14208,68.0,50,0.9
14209,33.0,50,0.9
14210,29.0,50,0.9
14211,42.0,50,0.9
14212,59.0,50,0.9
14213,26.0,50,0.9
14214,22.0,50,0.9
14215,44.0,50,0.9
14216,35.0,50,0.9
14217,21.0,50,0.9
14218,28.0,50,0.9
14219,35.0,50,0.9
14220,35.0,50,0.9
14221,58.0,50,0.9
14222,44.0,50,0.9
14223,39.0,50,0.9
14224,54.0,50,0.9
14225,45.0,50,0.9
14226,36.0,50,0.9
14227,32.0,50,0.9
14228,24.0,50,0.9
14229,37.0,50,0.9
14230,28.0,50,0.9
14231,28.0,50,0.9
14232,30.0,50,0.9
14233,31.0,50,0.9
14234,26.0,50,0.9
14235,30.0,50,0.9
14236,28.0,50,0.9
14237,27.0,50,0.9
14238,27.0,50,0.9
14239,39.0,50,0.9
14240,36.0,50,0.9
14241,27.0,50,0.9
14242,27.0,50,0.9
14243,24.0,50,0.9
14244,35.0,50,0.9
14245,32.0,50,0.9
14246,31.0,50,0.9
14247,48.0,50,0.9
14248,47.0,50,0.9
14249,34.0,50,0.9
14250,23.0,50,0.9
14251,38.0,50,0.9
14252,28.0,50,0.9
14253,33.0,50,0.9
14254,40.0,50,0.9
14255,44.0,50,0.9
14256,30.0,50,0.9
14257,26.0,50,0.9
14258,38.0,50,0.9
14259,39.0,50,0.9
14260,58.0,50,0.9
14261,35.0,50,0.9
14262,45.0,50,0.9
14263,44.0,50,0.9
14264,47.0,50,0.9
14265,63.0,50,0.9
14266,46.0,50,0.9
14267,42.0,50,0.9
14268,35.0,50,0.9
14269,33.0,50,0.9
14270,47.0,50,0.9
14271,37.0,50,0.9
14272,50.0,50,0.9
14273,29.0,50,0.9
14274,27.0,50,0.9
14275,29.0,50,0.9
14276,38.0,50,0.9
14277,28.0,50,0.9
14278,73.0,50,0.9
14279,19.0,50,0.9
14280,28.0,50,0.9
14281,46.0,50,0.9
14282,41.0,50,0.9
14283,27.0,50,0.9
14284,32.0,50,0.9
14285,25.0,50,0.9
14286,29.0,50,0.9
14287,44.0,50,0.9
14288,49.0,50,0.9
14289,42.0,50,0.9
14290,54.0,50,0.9
14291,33.0,50,0.9
14292,33.0,50,0.9
14293,35.0,50,0.9
14294,47.0,50,0.9
14295,38.0,50,0.9
14296,59.0,50,0.9
14297,31.0,50,0.9
14298,31.0,50,0.9
14299,30.0,50,0.9
14300,28.0,50,0.9
14301,53.0,50,0.9
14302,48.0,50,0.9
14303,21.0,50,0.9
14304,39.0,50,0.9
14305,53.0,50,0.9
14306,65.0,50,0.9
14307,40.0,50,0.9
14308,40.0,50,0.9
14309,36.0,50,0.9
14310,17.0,50,0.9
14311,24.0,50,0.9
14312,20.0,50,0.9
14313,31.0,50,0.9
14314,22.0,50,0.9
14315,38.0,50,0.9
14316,29.0,50,0.9
14317,44.0,50,0.9
14318,22.0,50,0.9
14319,71.0,50,0.9
14320,32.0,50,0.9
14321,22.0,50,0.9
14322,51.0,50,0.9
14323,41.0,50,0.9
14324,36.0,50,0.9
14325,62.0,50,0.9
14326,23.0,50,0.9
14327,47.0,50,0.9
14328,35.0,50,0.9
14329,39.0,50,0.9
14330,49.0,50,0.9
14331,46.0,50,0.9
14332,47.0,50,0.9
14333,47.0,50,0.9
14334,45.0,50,0.9
14335,76.0,50,0.9
14336,30.0,50,0.9
14337,35.0,50,0.9
14338,29.0,50,0.9
14339,38.0,50,0.9
14340,33.0,50,0.9
14341,29.0,50,0.9
14342,27.0,50,0.9
14343,52.0,50,0.9
14344,35.0,50,0.9
14345,34.0,50,0.9
14346,60.0,50,0.9
14347,55.0,50,0.9
14348,28.0,50,0.9
14349,30.0,50,0.9
14350,28.0,50,0.9
14351,38.0,50,0.9
14352,29.0,50,0.9
14353,27.0,50,0.9
14354,29.0,50,0.9
14355,37.0,50,0.9
14356,35.0,50,0.9
14357,28.0,50,0.9
14358,30.0,50,0.9
14359,41.0,50,0.9
14360,41.0,50,0.9
14361,32.0,50,0.9
14362,25.0,50,0.9
14363,53.0,50,0.9
14364,26.0,50,0.9
14365,27.0,50,0.9
14366,33.0,50,0.9
14367,27.0,50,0.9
14368,33.0,50,0.9
14369,39.0,50,0.9
14370,39.0,50,0.9
14371,24.0,50,0.9
14372,37.0,50,0.9
14373,29.0,50,0.9
14374,26.0,50,0.9
14375,50.0,50,0.9
14376,65.0,50,0.9
14377,50.0,50,0.9
14378,54.0,50,0.9
14379,49.0,50,0.9
14380,45.0,50,0.9
14381,82.0,50,0.9
14382,29.0,50,0.9
14383,42.0,50,0.9
14384,33.0,50,0.9
14385,34.0,50,0.9
14386,38.0,50,0.9
14387,28.0,50,0.9
14388,47.0,50,0.9
14389,39.0,50,0.9
14390,33.0,50,0.9
14391,31.0,50,0.9
14392,33.0,50,0.9
14393,38.0,50,0.9
14394,42.0,50,0.9
14395,38.0,50,0.9
14396,41.0,50,0.9
14397,50.0,50,0.9
14398,42.0,50,0.9
14399,55.0,50,0.9
14400,53.0,50,0.9
14401,62.0,50,0.9
14402,41.0,50,0.9
14403,46.0,50,0.9
14404,40.0,50,0.9
14405,46.0,50,0.9
14406,32.0,50,0.9
14407,39.0,50,0.9
14408,38.0,50,0.9
14409,32.0,50,0.9
14410,30.0,50,0.9
14411,25.0,50,0.9
14412,26.0,50,0.9
14413,26.0,50,0.9
14414,57.0,50,0.9
14415,25.0,50,0.9
14416,39.0,50,0.9
14417,28.0,50,0.9
14418,53.0,50,0.9
14419,33.0,50,0.9
14420,32.0,50,0.9
14421,50.0,50,0.9
14422,31.0,50,0.9
14423,27.0,50,0.9
14424,29.0,50,0.9
14425,46.0,50,0.9
14426,42.0,50,0.9
14427,30.0,50,0.9
14428,32.0,50,0.9
14429,41.0,50,0.9
14430,25.0,50,0.9
14431,44.0,50,0.9
14432,26.0,50,0.9
14433,35.0,50,0.9
14434,34.0,50,0.9
14435,39.0,50,0.9
14436,23.0,50,0.9
14437,24.0,50,0.9
14438,36.0,50,0.9
14439,46.0,50,0.9
14440,57.0,50,0.9
14441,45.0,50,0.9
14442,49.0,50,0.9
14443,43.0,50,0.9
14444,44.0,50,0.9
14445,64.0,50,0.9
14446,46.0,50,0.9
14447,37.0,50,0.9
14448,28.0,50,0.9
14449,71.0,50,0.9
14450,49.0,50,0.9
14451,52.0,50,0.9
14452,32.0,50,0.9
14453,37.0,50,0.9
14454,39.0,50,0.9
14455,39.0,50,0.9
14456,25.0,50,0.9
14457,34.0,50,0.9
14458,32.0,50,0.9
14459,29.0,50,0.9
14460,32.0,50,0.9
14461,34.0,50,0.9
14462,62.0,50,0.9
14463,31.0,50,0.9
14464,26.0,50,0.9
14465,36.0,50,0.9
14466,33.0,50,0.9
14467,44.0,50,0.9
14468,33.0,50,0.9
14469,36.0,50,0.9
14470,35.0,50,0.9
14471,25.0,50,0.9
14472,33.0,50,0.9
14473,33.0,50,0.9
14474,29.0,50,0.9
14475,27.0,50,0.9
14476,29.0,50,0.9
14477,26.0,50,0.9
14478,38.0,50,0.9
14479,65.0,50,0.9
14480,40.0,50,0.9
14481,42.0,50,0.9
14482,44.0,50,0.9
14483,32.0,50,0.9
14484,56.0,50,0.9
14485,43.0,50,0.9
14486,33.0,50,0.9
14487,60.0,50,0.9
14488,38.0,50,0.9
14489,46.0,50,0.9
14490,40.0,50,0.9
14491,41.0,50,0.9
14492,49.0,50,0.9
14493,39.0,50,0.9
14494,44.0,50,0.9
14495,29.0,50,0.9
14496,36.0,50,0.9
14497,28.0,50,0.9
14498,33.0,50,0.9
14499,44.0,50,0.9
14500,28.0,50,0.9
14501,23.0,50,0.9
14502,33.0,50,0.9
14503,49.0,50,0.9
14504,26.0,50,0.9
14505,23.0,50,0.9
14506,24.0,50,0.9
14507,33.0,50,0.9
14508,34.0,50,0.9
14509,25.0,50,0.9
14510,42.0,50,0.9
14511,22.0,50,0.9
14512,47.0,50,0.9
14513,50.0,50,0.9
14514,38.0,50,0.9
14515,46.0,50,0.9
14516,24.0,50,0.9
14517,34.0,50,0.9
14518,32.0,50,0.9
14519,31.0,50,0.9
14520,36.0,50,0.9
14521,23.0,50,0.9
14522,39.0,50,0.9
14523,30.0,50,0.9
14524,28.0,50,0.9
14525,39.0,50,0.9
14526,28.0,50,0.9
14527,29.0,50,0.9
14528,36.0,50,0.9
14529,37.0,50,0.9
14530,28.0,50,0.9
14531,25.0,50,0.9
14532,29.0,50,0.9
14533,28.0,50,0.9
14534,26.0,50,0.9
14535,37.0,50,0.9
14536,31.0,50,0.9
14537,50.0,50,0.9
14538,35.0,50,0.9
14539,35.0,50,0.9
14540,43.0,50,0.9
14541,41.0,50,0.9
14542,47.0,50,0.9
14543,37.0,50,0.9
14544,40.0,50,0.9
14545,40.0,50,0.9
14546,51.0,50,0.9
14547,51.0,50,0.9
14548,41.0,50,0.9
14549,60.0,50,0.9
14550,39.0,50,0.9
14551,33.0,50,0.9
14552,57.0,50,0.9
14553,45.0,50,0.9
14554,28.0,50,0.9
14555,62.0,50,0.9
14556,33.0,50,0.9
14557,29.0,50,0.9
14558,29.0,50,0.9
14559,35.0,50,0.9
14560,39.0,50,0.9
14561,31.0,50,0.9
14562,23.0,50,0.9
14563,29.0,50,0.9
14564,26.0,50,0.9
14565,45.0,50,0.9
14566,35.0,50,0.9
14567,25.0,50,0.9
14568,26.0,50,0.9
14569,35.0,50,0.9
14570,31.0,50,0.9
14571,39.0,50,0.9
14572,30.0,50,0.9
14573,62.0,50,0.9
14574,30.0,50,0.9
14575,29.0,50,0.9
14576,36.0,50,0.9
14577,50.0,50,0.9
14578,22.0,50,0.9
14579,40.0,50,0.9
14580,35.0,50,0.9
14581,33.0,50,0.9
14582,41.0,50,0.9
14583,56.0,50,0.9
14584,55.0,50,0.9
14585,69.0,50,0.9
14586,57.0,50,0.9
14587,30.0,50,0.9
14588,61.0,50,0.9
14589,41.0,50,0.9
14590,50.0,50,0.9
14591,33.0,50,0.9
14592,30.0,50,0.9
14593,38.0,50,0.9
14594,33.0,50,0.9
14595,37.0,50,0.9
14596,31.0,50,0.9
14597,55.0,50,0.9
14598,47.0,50,0.9
14599,23.0,50,0.9
14600,32.0,50,0.9
14601,26.0,50,0.9
14602,22.0,50,0.9
14603,38.0,50,0.9
14604,28.0,50,0.9
14605,46.0,50,0.9
14606,24.0,50,0.9
14607,23.0,50,0.9
14608,68.0,50,0.9
14609,51.0,50,0.9
14610,22.0,50,0.9
14611,34.0,50,0.9
14612,34.0,50,0.9
14613,33.0,50,0.9
14614,40.0,50,0.9
14615,73.0,50,0.9
14616,40.0,50,0.9
14617,28.0,50,0.9
14618,37.0,50,0.9
14619,49.0,50,0.9
14620,42.0,50,0.9
14621,43.0,50,0.9
14622,51.0,50,0.9
14623,34.0,50,0.9
14624,35.0,50,0.9
14625,40.0,50,0.9
14626,48.0,50,0.9
14627,48.0,50,0.9
14628,29.0,50,0.9
14629,38.0,50,0.9
14630,26.0,50,0.9
14631,37.0,50,0.9
14632,35.0,50,0.9
14633,45.0,50,0.9
14634,30.0,50,0.9
14635,60.0,50,0.9
14636,34.0,50,0.9
14637,31.0,50,0.9
14638,37.0,50,0.9
14639,19.0,50,0.9
14640,59.0,50,0.9
14641,43.0,50,0.9
14642,34.0,50,0.9
14643,37.0,50,0.9
14644,34.0,50,0.9
14645,25.0,50,0.9
14646,29.0,50,0.9
14647,35.0,50,0.9
14648,27.0,50,0.9
14649,65.0,50,0.9
14650,40.0,50,0.9
14651,23.0,50,0.9
14652,25.0,50,0.9
14653,44.0,50,0.9
14654,39.0,50,0.9
14655,34.0,50,0.9
14656,34.0,50,0.9
14657,36.0,50,0.9
14658,27.0,50,0.9
14659,50.0,50,0.9
14660,24.0,50,0.9
14661,25.0,50,0.9
14662,37.0,50,0.9
14663,57.0,50,0.9
14664,53.0,50,0.9
14665,39.0,50,0.9
14666,30.0,50,0.9
14667,34.0,50,0.9
14668,39.0,50,0.9
14669,55.0,50,0.9
14670,52.0,50,0.9
14671,56.0,50,0.9
14672,41.0,50,0.9
14673,52.0,50,0.9
14674,37.0,50,0.9
14675,46.0,50,0.9
14676,36.0,50,0.9
14677,46.0,50,0.9
14678,29.0,50,0.9
14679,45.0,50,0.9
14680,39.0,50,0.9
14681,25.0,50,0.9
14682,31.0,50,0.9
14683,29.0,50,0.9
14684,53.0,50,0.9
14685,39.0,50,0.9
14686,23.0,50,0.9
14687,29.0,50,0.9
14688,34.0,50,0.9
14689,39.0,50,0.9
14690,43.0,50,0.9
14691,42.0,50,0.9
14692,27.0,50,0.9
14693,27.0,50,0.9
14694,26.0,50,0.9
14695,34.0,50,0.9
14696,38.0,50,0.9
14697,33.0,50,0.9
14698,30.0,50,0.9
14699,31.0,50,0.9
14700,51.0,50,0.9
14701,39.0,50,0.9
14702,34.0,50,0.9
14703,27.0,50,0.9
14704,31.0,50,0.9
14705,37.0,50,0.9
14706,25.0,50,0.9
14707,27.0,50,0.9
14708,24.0,50,0.9
14709,27.0,50,0.9
14710,29.0,50,0.9
14711,34.0,50,0.9
14712,40.0,50,0.9
14713,42.0,50,0.9
14714,38.0,50,0.9
14715,30.0,50,0.9
14716,35.0,50,0.9
14717,32.0,50,0.9
14718,40.0,50,0.9
14719,39.0,50,0.9
14720,71.0,50,0.9
14721,52.0,50,0.9
14722,36.0,50,0.9
14723,36.0,50,0.9
14724,85.0,50,0.9
14725,37.0,50,0.9
14726,29.0,50,0.9
14727,49.0,50,0.9
14728,36.0,50,0.9
14729,39.0,50,0.9
14730,24.0,50,0.9
14731,37.0,50,0.9
14732,46.0,50,0.9
14733,35.0,50,0.9
14734,50.0,50,0.9
14735,35.0,50,0.9
14736,28.0,50,0.9
14737,28.0,50,0.9
14738,28.0,50,0.9
14739,46.0,50,0.9
14740,37.0,50,0.9
14741,47.0,50,0.9
14742,36.0,50,0.9
14743,28.0,50,0.9
14744,37.0,50,0.9
14745,34.0,50,0.9
14746,39.0,50,0.9
14747,29.0,50,0.9
14748,32.0,50,0.9
14749,30.0,50,0.9
14750,39.0,50,0.9
14751,26.0,50,0.9
14752,40.0,50,0.9
14753,68.0,50,0.9
14754,37.0,50,0.9
14755,29.0,50,0.9
14756,42.0,50,0.9
14757,40.0,50,0.9
14758,40.0,50,0.9
14759,45.0,50,0.9
14760,50.0,50,0.9
14761,36.0,50,0.9
14762,48.0,50,0.9
14763,34.0,50,0.9
14764,47.0,50,0.9
14765,33.0,50,0.9
14766,31.0,50,0.9
14767,31.0,50,0.9
14768,39.0,50,0.9
14769,68.0,100,-0.9
14770,71.0,100,-0.9
14771,68.0,100,-0.9
14772,62.0,100,-0.9
14773,55.0,100,-0.9
14774,63.0,100,-0.9
14775,63.0,100,-0.9
14776,64.0,100,-0.9
14777,70.0,100,-0.9
14778,65.0,100,-0.9
14779,73.0,100,-0.9
14780,52.0,100,-0.9
14781,65.0,100,-0.9
14782,55.0,100,-0.9
14783,66.0,100,-0.9
14784,73.0,100,-0.9
14785,85.0,100,-0.9
14786,105.0,100,-0.9
14787,73.0,100,-0.9
14788,75.0,100,-0.9
14789,124.0,100,-0.9
14790,110.0,100,-0.9
14791,149.0,100,-0.9
14792,75.0,100,-0.9
14793,134.0,100,-0.9
14794,72.0,100,-0.9
14795,104.0,100,-0.9
14796,93.0,100,-0.9
14797,84.0,100,-0.9
14798,53.0,100,-0.9
14799,67.0,100,-0.9
14800,88.0,100,-0.9
14801,111.0,100,-0.9
14802,46.0,100,-0.9
14803,107.0,100,-0.9
14804,150.0,100,-0.9
14805,43.0,100,-0.9
14806,88.0,100,-0.9
14807,118.0,100,-0.9
14808,73.0,100,-0.9
14809,67.0,100,-0.9
14810,122.0,100,-0.9
14811,55.0,100,-0.9
14812,62.0,100,-0.9
14813,100.0,100,-0.9
14814,65.0,100,-0.9
14815,162.0,100,-0.9
14816,47.0,100,-0.9
14817,86.0,100,-0.9
14818,93.0,100,-0.9
14819,61.0,100,-0.9
14820,56.0,100,-0.9
14821,66.0,100,-0.9
14822,84.0,100,-0.9
14823,63.0,100,-0.9
14824,89.0,100,-0.9
14825,44.0,100,-0.9
14826,63.0,100,-0.9
14827,82.0,100,-0.9
14828,58.0,100,-0.9
14829,72.0,100,-0.9
14830,67.0,100,-0.9
14831,87.0,100,-0.9
14832,68.0,100,-0.9
14833,67.0,100,-0.9
14834,80.0,100,-0.9
14835,55.0,100,-0.9
14836,88.0,100,-0.9
14837,120.0,100,-0.9
14838,84.0,100,-0.9
14839,89.0,100,-0.9
14840,78.0,100,-0.9
14841,108.0,100,-0.9
14842,67.0,100,-0.9
14843,54.0,100,-0.9
14844,86.0,100,-0.9
14845,75.0,100,-0.9
14846,81.0,100,-0.9
14847,72.0,100,-0.9
14848,34.0,100,-0.9
14849,98.0,100,-0.9
14850,124.0,100,-0.9
14851,58.0,100,-0.9
14852,67.0,100,-0.9
14853,87.0,100,-0.9
14854,125.0,100,-0.9
14855,66.0,100,-0.9
14856,89.0,100,-0.9
14857,63.0,100,-0.9
14858,77.0,100,-0.9
14859,25.0,100,-0.9
14860,91.0,100,-0.9
14861,122.0,100,-0.9
14862,40.0,100,-0.9
14863,68.0,100,-0.9
14864,85.0,100,-0.9
14865,56.0,100,-0.9
14866,47.0,100,-0.9
14867,85.0,100,-0.9
14868,179.0,100,-0.9
14869,130.0,100,-0.9
14870,66.0,100,-0.9
14871,76.0,100,-0.9
14872,46.0,100,-0.9
14873,93.0,100,-0.9
14874,86.0,100,-0.9
14875,55.0,100,-0.9
14876,127.0,100,-0.9
14877,71.0,100,-0.9
14878,124.0,100,-0.9
14879,100.0,100,-0.9
14880,87.0,100,-0.9
14881,56.0,100,-0.9
14882,96.0,100,-0.9
14883,72.0,100,-0.9
14884,80.0,100,-0.9
14885,69.0,100,-0.9
14886,63.0,100,-0.9
14887,61.0,100,-0.9
14888,30.0,100,-0.9
14889,30.0,100,-0.9
14890,63.0,100,-0.9
14891,36.0,100,-0.9
14892,65.0,100,-0.9
14893,54.0,100,-0.9
14894,117.0,100,-0.9
14895,88.0,100,-0.9
14896,115.0,100,-0.9
14897,41.0,100,-0.9
14898,105.0,100,-0.9
14899,39.0,100,-0.9
14900,68.0,100,-0.9
14901,31.0,100,-0.9
14902,103.0,100,-0.9
14903,113.0,100,-0.9
14904,112.0,100,-0.9
14905,62.0,100,-0.9
14906,82.0,100,-0.9
14907,132.0,100,-0.9
14908,114.0,100,-0.9
14909,74.0,100,-0.9
14910,122.0,100,-0.9
14911,52.0,100,-0.9
14912,76.0,100,-0.9
14913,84.0,100,-0.9
14914,126.0,100,-0.9
14915,50.0,100,-0.9
14916,118.0,100,-0.9
14917,70.0,100,-0.9
14918,99.0,100,-0.9
14919,103.0,100,-0.9
14920,82.0,100,-0.9
14921,111.0,100,-0.9
14922,111.0,100,-0.9
14923,109.0,100,-0.9
14924,97.0,100,-0.9
14925,121.0,100,-0.9
14926,107.0,100,-0.9
14927,124.0,100,-0.9
14928,77.0,100,-0.9
14929,93.0,100,-0.9
14930,107.0,100,-0.9
14931,71.0,100,-0.9
14932,101.0,100,-0.9
14933,68.0,100,-0.9
14934,65.0,100,-0.9
14935,66.0,100,-0.9
14936,79.0,100,-0.9
14937,60.0,100,-0.9
14938,71.0,100,-0.9
14939,49.0,100,-0.9
14940,68.0,100,-0.9
14941,84.0,100,-0.9
14942,52.0,100,-0.9
14943,59.0,100,-0.9
14944,69.0,100,-0.9
14945,115.0,100,-0.9
14946,46.0,100,-0.9
14947,78.0,100,-0.9
14948,57.0,100,-0.9
14949,70.0,100,-0.9
14950,56.0,100,-0.9
14951,92.0,100,-0.9
14952,63.0,100,-0.9
14953,88.0,100,-0.9
14954,53.0,100,-0.9
14955,76.0,100,-0.9
14956,61.0,100,-0.9
14957,48.0,100,-0.9
14958,66.0,100,-0.9
14959,80.0,100,-0.9
14960,54.0,100,-0.9
14961,75.0,100,-0.9
14962,67.0,100,-0.9
14963,60.0,100,-0.9
14964,133.0,100,-0.9
14965,61.0,100,-0.9
14966,85.0,100,-0.9
14967,94.0,100,-0.9
14968,82.0,100,-0.9
14969,82.0,100,-0.9
14970,79.0,100,-0.9
14971,77.0,100,-0.9
14972,93.0,100,-0.9
14973,59.0,100,-0.9
14974,49.0,100,-0.9
14975,103.0,100,-0.9
14976,87.0,100,-0.9
